index,review,review_date,hotelName,hotelUrl
58,The walls of our room were deteriorating. The bathroom walls around the light sockets were crumbling.  The decor looks like it has NEVER been updated. The whole room needs repairs/updates urgently. We were enjoying the evening on the terrace at night and a security guard ordered us out at 10pm. ,8-Jul-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
59,Poor room service. location is great. Front desk were not very polite and helpful. I asked for conditioner and they said they don't have it. Front desk were not very responsive but the location was the best cuz you could reach anywhere by just walking. ,7-Jul-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
60,"You get what you pay for. Our room was livable but it wasnt clean. The bathroom was the worst part. There was no vent fans so as you can imagine, black mold growing all over the ceiling and walls. The room above at some point had leaked and they tried repairing it. It was a mess. ",7-Jul-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
61,"Room was dirty, (blood stain on pillow cases and dirty sheets), walls paper think and door connected to the next room. Bathroom was not clean, did not look like pictures online. It was downtown and that was maybe the only okay thing about it. ",6-Jul-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
62,"I was worried by the negative reviews I'd seen on this hotel. I needn't have been. It's in a great position, we did lots of walking and most things were within our walking capabilities. The price was good making this admittedly tired hotel good value for money. If you want an upscale fancy hotel fine, go spend the extra money, this did the job for us. Attached coffee shop was very good too.",5-Jul-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
63,"Excellent value for money. The location is perfect for exploring the city. For the price, this is really the best option for downtown Chicago. Rooms are very neat and clean. Bathroom is pretty small, but didn't bother us at all.",4-Jul-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
64,"Jlo concert with best friend we had an exciting time. Navy pier, food ,waking ,drinking,bars, helping homeless. Great time. I would visit Chicago again. Might take train next time do something different ",2-Jul-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
65,"The air conditioning wasn't working in room 318, so we were constantly hot. We would set it to 65 and it wasn't changing, it staying at 73 degrees. It was very uncomfortable to sleep because of this problem. ",1-Jul-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
66,"I have never been so disgusted with customer service, cleanliness and overall experience with a hotel in my life. Mistreatment of my disabled friend and my mother. The ac unit was loud and did not cool the room down. The rooms were smaller than advertised. The hotel staff were so rude and dismissive of our concerns and questions. I will never stay there again especially for the price we paid. This should be a 60 dollar a night hotel by the way we’re were treated. Disgusted. ",1-Jul-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
67,"Rooms and furniture were quite old. Bathroom small and with a very small sink.Noisy ac fan.Setting the thermostat temperature was also difficult because of an awkward system. In addition, the service changed it back to a different value while cleaning the room ",30-Jun-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
68,"From the front desk service, to the horrifying bad mattress, to the non-working tv AND room keys, then just the downright filthy and worn-down condition of everything. I recommend staying anywhere in Chicago but here. It’s just gross.",26-Jun-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
69,So the location of the hotel is amazing but when I went into the room and saw there were stains on the bathroom floor from the last person I was shocked. You’d think they clean the floors . I was also unhappy to see there were no microwaves ,26-Jun-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
70,Lobby very nice. Rooms are dated and need repairs. Drinks and food are limited. Some staff were friendly. Bell hop and bartender nice. Service extremely slow. Disappointed in our overall stay. Will not be back ☹️,25-Jun-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
71,"After booking through TripAdvisors third party, cancelon, I received a confirmation for my room. After a great night out for my moms 60th Bday we went to go check in and the young lady at the front desk kept telling me she does not have a reservation for me. I asked to speak to a manager and with attitude she replied “I am the manager”. Her service and attitude was so horrible that she even realized it and apologized at the end when we didn’t receive a room and even said no worries I’ll review your hotel soon. While I was working through trying to get the room i reserved, my mom was being kicked out by security for opening the door to a man who stepped outside the side door to smoke. Since the security gaurd didn’t see him go out and only caught my mom being nice by letting the man back in, he yells at her and tries to kick her out. I was done w the hotel by now. Luckily my sister got her room because of a 7pm checkin so my mom me and my other sister all crashed in her room. Thoughtful enough the security man realized my mom was in the right and so was I after noticing that we couldn’t find another hotel to stay at at 2am. He brought us extra blankets and towels to my sisters 1 bedroom room. That’s why they get 1 Star. ",24-Jun-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
72,"worst hotel experience in my life. they have stolen 300 dollars from my credit card. first they charged me 250$ instead of 75$ for a security deposit and after i told them, they said that they would refund as soon as they can get in touch with my bank. after i contacted the bank they said that nobody from hotel contact them. after i checked out of the hotel i get a message that i was charged again with 70$ , and i when i called the hotel they said it was by accident!!! they used my credit card information after i checked out of the hotel which is against the law!",24-Jun-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
73,"Super convenient location and was cheaper than my conference hotel less than a block away. Underwhelming room, could use some updating. Bed was super comfortable and bathroom was clean. No info in room regarding any amenities or hotel information and none-given at check in. Wi-Fi seemed a little slow, but usable. Very quiet room. ",24-Jun-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
74,The stay there was stressful toilet kept running spiderwebs and dust all over the edge of bed head board dust and lint everywhere you looked service was was very minimal and stressful when checking out I called the front requesting for bellhop and to have my Vehicle brought up and had to call twice and they forgot about us for forty five minutes so I will not ever want to stay there again let alone pay that kind of money for another stay there its not worth the cost to book a room there’ ,23-Jun-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
75,"Decent stay, hotel was nice for the price range. Checking in was a but of a hassle, the front desk clerk wasn't easy to understand and gave incorrectly information a few times. Room was nice, and the bed was comfy. ",22-Jun-19,Inn of Chicago,http://www.tripadvisor.com/Hotel_Review-g35805-d87566-Reviews-Inn_of_Chicago-Chicago_Illinois.html
